time,value,anomaly
0,-0.1312324104791023,0
1,0.3987358609968449,0
2,1.1398236948032043,1
3,1.007887956153929,0
4,1.340090947274365,0
5,-0.8479081959633361,1
6,-1.6045560018595828,1
7,-1.2026452917258998,1
8,-0.351938851953988,1
9,6.00631437308126,1
10,1.342543830016821,1
11,1.3855298836783196,1
12,0.4450942568384116,1
13,-0.5135961410451945,1
14,-1.3067551747837485,1
15,-2.5947018983203214,1
16,-1.1956158924275773,0
17,-1.2800106273140286,0
18,-2.24761769534472,1
19,-1.5809139611115648,0
20,-1.305161149892086,0
21,-1.1508715001645171,0
22,-1.0457115943340234,0
23,-0.7858131915214203,0
24,-0.359195928954986,0
25,0.0702811650831723,0
26,0.427859856534893,0
27,0.8247472205384734,0
28,1.0023528044528611,0
29,1.270667589367131,0
30,1.4432647450843783,0
31,1.388798818000507,0
32,6.00631437308126,1
33,1.418474629525475,0
34,1.2120532212787465,0
35,0.8474818588786098,0
36,0.6414084991292014,0
37,0.0612035883676855,0
38,-0.2897297790110559,0
39,-0.6446194175706379,0
40,-2.641998749671547,1
41,-1.205882744424691,0
42,-1.3566919864568616,0
43,-1.5194012812538955,0
44,-1.399558987035759,0
45,-1.556566946216726,0
46,-1.340240145687745,0
47,-1.0000075774054804,0
48,-0.8436488988642352,0
49,-0.2627312907513711,0
50,-0.089101319798827,0
51,0.3318038662321202,0
52,0.6521270490367156,0
53,0.9647257315655932,0
54,1.2746566483405493,0
55,1.464670493729655,0
56,1.4323730416541216,0
57,1.5671411067975565,0
58,1.351269735255224,0
59,1.0890400030688054,0
60,0.8155429992274821,0
61,0.5535847502386193,0
62,0.4722727034073207,1
63,-0.1869837091993111,0
64,-2.060351894246648,1
65,-0.9599936192669076,0
66,-1.1097919480371192,0
67,-1.3020251876997426,0
68,-1.3964117681380492,0
69,-1.6671589780391285,1
70,-1.5646738969567342,0
71,-1.2390348962904736,0
72,-1.0517039440219935,0
73,-0.7743218595093017,0
74,-0.2204392636344111,0
75,-0.0413035808935955,0
76,0.4293188305217973,0
77,0.6246060857215114,0
78,1.0703636590776058,0
79,1.1836526563033511,0
80,1.8346733704937024,1
81,1.5485568476027878,0
82,1.3559293113746538,0
83,1.4251136378090292,0
84,1.2141815441129131,0
85,0.913795343733462,0
86,0.5603522282693587,0
87,0.190121122958187,0
88,-0.2314117872057834,0
89,-0.6421456689665626,0
90,-1.0096242788690757,0
91,-1.1280825673806596,0
92,-1.216497571676867,0
93,-1.5016986273557067,0
94,-1.3596448865054922,0
95,-1.426358466890388,0
96,-1.316103175478227,1
97,-1.0265238393439633,0
98,-0.736506569469854,0
99,-0.5595711958889893,0
100,-0.1278488404320683,0
101,0.2878152552352315,0
102,0.499631850598756,0
103,6.00631437308126,1
104,1.247825238223665,0
105,1.3928215418168577,0
106,6.00631437308126,1
107,1.3232101543250363,1
108,1.212756796668174,1
109,1.1740248800223785,1
110,1.1580281877637435,1
111,1.190772384108112,1
112,1.128386614353911,1
113,-1.1387333765439778,1
114,-1.0968927453538504,1
115,-1.199138095694027,1
116,-1.0368070437819423,0
117,-1.3052362793102872,0
118,-1.6202869686586234,0
119,-1.507150191041657,0
120,-1.5421309762841755,0
121,-1.1129883406168617,0
122,-1.131595609764526,0
123,-0.8049184100005575,0
124,-0.3909382959458828,0
125,-0.1071800173836183,0
126,1.026397263195077,1
127,0.721175692205392,0
128,2.1764890133744625,1
129,1.3234688722417882,0
130,1.314255745861492,0
131,1.4074986443830126,0
132,1.5706505700729614,0
133,1.42866125065517,0
134,1.0644758043656075,0
135,0.8698829908855759,0
136,0.4391179420071819,0
137,0.196091160156948,0
138,-0.1319706762140224,0
139,-0.5199610963373213,0
140,-0.9878060975026476,0
141,-1.203826858389481,0
142,-1.298768605924254,0
143,-1.5062899448191966,0
144,-1.341430605046415,0
145,-1.4523321006064165,0
146,-1.312739091129259,0
147,-0.9695818854385304,0
148,-0.7081617217658231,0
149,-0.39916925054621,1
150,0.6723990455535235,1
151,1.3606441142992334,1
152,2.257602963779366,1
153,3.047069701790366,1
154,3.742504559719166,1
155,4.340504154451986,1
156,5.1248118917514605,1
157,5.4192695683388505,1
158,6.00631437308126,1
159,5.638556032670687,0
160,5.381010478691803,0
161,5.0114469783964735,0
162,4.744479514423351,0
163,4.191292232440571,0
164,4.093557840730533,0
165,3.5097644131373147,0
166,3.353998769987765,0
167,3.2139614861505432,0
168,2.875429970122777,0
169,2.996994363337534,0
170,3.095993935341377,0
171,-2.5810520846301626,1
172,3.4898586518153785,0
173,3.726000358703886,0
174,4.1175000804742,0
175,4.649270523731565,0
176,4.912259666086344,0
177,6.00631437308126,1
178,5.495634433704986,0
179,5.664604167996037,0
180,5.888002532590074,0
181,5.980835583642163,0
182,6.00510939262468,0
183,5.7751873588716105,0
184,5.748537955552951,0
185,5.36440652755667,0
186,4.999355464046885,0
187,4.6436467162650645,0
188,4.367274787329908,0
189,3.980503214911602,0
190,3.751521640474292,0
191,3.382710714249286,0
192,3.23054894502208,0
193,3.182397541325732,0
194,2.968765755916541,0
195,3.1221031951013734,0
196,3.220399495163118,0
197,3.5494741668508074,0
198,3.732370760483764,0
199,3.4494579695686256,1
200,4.402325408359666,1
201,0.704658072522285,1
202,6.00631437308126,1
203,6.00631437308126,1
204,4.528659816134446,1
205,3.681960764771724,1
206,2.960066939766979,1
207,3.2534815968908064,1
208,4.1758126639973865,1
209,5.630338456667957,0
210,5.421230563400535,0
211,5.024114112745931,0
212,4.72378177265278,0
213,4.204767949985826,1
214,3.4783911603462223,1
215,2.5562010921053666,1
216,1.875989431974136,1
217,1.1307956189257196,1
218,0.6196502804467121,1
219,0.127725130662891,1
220,-0.4762301030621714,1
221,-0.5065998521170707,1
222,-0.9974627624476372,1
223,-0.6980871096793386,0
224,-0.3963858602899233,0
225,-1.633279475591923,1
226,0.3261694168466951,0
227,0.7143808564585115,0
228,1.098292615992428,0
229,1.192739689979807,0
230,1.3444929852215557,0
231,1.478938936426009,0
232,1.0023398840884878,1
233,1.2835296865903565,0
234,1.1623871092455893,0
235,0.8364709257019252,0
236,0.636603488000707,0
237,0.2575288477564728,0
238,-0.3581866249479271,0
239,-0.5782996268570137,0
240,-0.8939797836394199,0
241,-1.8826561414344247,1
242,-1.4042546215536529,0
243,-1.494051361684753,0
244,-1.4109807847538578,0
245,-1.3395871013870977,0
246,-1.2138280503510366,0
247,-1.1231135196891042,0
248,-0.6084574285617466,0
249,-0.3865320795709586,0
250,-0.028211052571188,0
251,0.407561021546913,0
252,0.8317871207079084,0
253,1.044933675483692,0
254,1.263666887958235,0
255,1.488949751685618,0
256,1.669492802799077,0
257,1.4029606928636251,0
258,1.3656272720896925,0
259,1.3462272666470447,0
260,0.9119477595956144,0
261,0.4108242499780346,0
262,0.2838087527363102,0
263,-0.2214189701319604,0
264,-0.6474606819464368,0
265,-0.8340152908240563,0
266,-2.0386827618902448,1
267,-1.387412322818819,0
268,-2.074883905093719,1
269,-1.4353057625174213,0
270,-1.4246953816971413,0
271,-1.1526766786264453,0
272,-0.999099822592493,0
273,-0.7586779233152301,0
274,-0.2948598750206734,0
275,0.0824156989925217,0
276,0.2130665527042072,0
277,0.7795708360077218,0
278,1.0054320936338303,0
279,1.3025227440983858,0
280,1.4616848260579365,0
281,1.7002152386948524,0
282,1.6248623348477702,0
283,1.4132958350670215,0
284,6.00631437308126,1
285,0.820671016595445,0
286,0.5389195642011728,0
287,0.2260284129946761,0
288,-0.2080082126642501,0
289,-0.616391480676854,0
290,-0.7647292641720238,0
291,-1.237721529010817,0
292,-1.8762198912490964,1
293,-1.5633888738031343,0
294,-1.483812306780779,0
295,-1.4922645875626372,0
296,-1.2576712540330277,0
297,-1.0986832840616323,0
298,-0.863714109823178,0
299,-0.3593591261857565,0
300,-0.0411369210206453,0
301,0.3690872080143625,0
302,0.9606348004497324,0
303,1.2768859227128484,0
304,1.3867447879792016,0
305,1.5025519917643586,0
306,1.6353793331115836,0
307,6.00631437308126,1
308,1.394646865359347,0
309,1.0749329083836463,0
310,0.9249479329344412,0
311,0.5586761926725714,0
312,0.2167840139750847,0
313,-0.1985699144318959,1
314,-1.633279475591923,1
315,-0.905153458306896,0
316,-1.1465034169747872,0
317,-1.241160895987111,0
318,-1.4815225643528258,0
319,-1.4217852758508034,0
320,-1.3600093908807622,0
321,-1.2598431539600004,0
322,-1.126164016088541,0
323,-0.7047516627584383,0
324,-0.2832852212382732,0
325,-0.034863192770385,0
326,0.2877843774003565,0
327,0.7412676080186253,0
328,1.0531226199728838,0
329,1.256586134649528,0
330,1.387161384831575,0
331,1.453173392707912,0
332,1.403737336250424,0
333,1.3871218101697511,0
334,1.0540767749938813,0
335,0.7533091494548874,0
336,0.5640817237541178,0
337,0.3479363550086267,0
338,0.0161001703935363,0
339,-1.51027379209935,1
340,-0.8411919095143752,0
341,-1.115031875656257,0
342,-1.2849597388682366,0
343,-1.379401416023276,0
344,-1.5135498849250064,0
345,-1.4455050274762522,0
346,-1.265739102797391,0
347,-0.9907990302216368,0
348,-0.8694030775708033,0
349,-0.4153711801203608,0
350,-0.0872426866635338,0
351,0.8720337043564875,1
352,0.7474608873486677,0
353,0.9993334401845106,0
354,1.3310275437708952,0
355,1.408089976977677,0
356,1.6088300749374582,0
357,1.443476522817264,0
358,1.3816310506227905,0
359,1.1066988001280906,0
360,0.8802436720912681,0
361,0.6266574527273057,0
362,0.1782801084204193,0
363,-0.2008121309230235,0
364,-0.4929047222416036,0
365,-0.7997916853975546,0
366,-1.186151108957734,0
367,-1.3170072834339202,0
368,-1.633279475591923,0
369,-1.4773093409349105,0
370,-1.5219141233547928,0
371,-1.1968093797557635,0
372,-1.1716766231627034,0
373,-0.7208143606072603,0
374,-0.4640616961981658,0
375,0.0141102717792005,0
376,0.3301150383067277,0
377,6.00631437308126,1
378,1.0361922073442855,0
379,1.89916542947148,1
380,1.0941860767689515,1
381,1.1594690281251103,1
382,1.1471112950635116,1
383,1.1969412556111196,1
384,1.1593539365712413,1
385,1.1369677831420364,1
386,1.2072412019579462,1
387,1.0993056849563745,1
388,-1.2451525634557044,1
389,-0.4967652864700369,0
390,-0.8932915125513095,0
391,-1.1622240374166335,0
392,-1.3824223415882653,0
