time,value,anomaly
0,0.0998689878097138,0
1,0.4266807538271626,0
2,0.6067254892442279,0
3,1.026191870148394,0
4,1.3130920862948086,0
5,1.372578357388813,0
6,1.5169534615693163,0
7,1.4815720155216556,0
8,1.3575624360190817,0
9,1.1426748483692133,0
10,0.9141548426852296,0
11,0.6424146320629325,0
12,0.1156199250576989,0
13,-0.1108792944977536,0
14,-0.535039569267668,0
15,-0.848292557476434,0
16,-1.2410150300510123,0
17,-1.347105312815382,0
18,-1.362090600955289,0
19,-1.5780254590763032,0
20,-1.5749143954920737,0
21,-1.397244810445441,0
22,-1.006865396592991,0
23,-0.5437579613492407,0
24,-0.288757986741575,0
25,0.125446665998088,0
26,0.3804710219349256,0
27,0.8274802394345917,0
28,1.0064770597956003,0
29,1.3124822021174958,0
30,1.406535985292213,0
31,1.4558419165844965,0
32,1.4833839982750292,0
33,1.3215299275794783,0
34,1.2539053452284437,0
35,0.8963038743811921,0
36,0.582202578145943,0
37,0.162677425065041,0
38,-0.0937644305648207,0
39,-0.607084541677109,0
40,-0.8321605120967357,0
41,-1.182085256021674,0
42,-1.427698080681221,0
43,-1.5101311673593822,0
44,-1.5573844283126537,0
45,-1.4425370973460183,0
46,-1.2919274067077804,0
47,-1.003407913669541,0
48,-0.680244060928325,0
49,-0.3840913500768073,0
50,-0.001942900261212,0
51,0.394716896032577,0
52,0.6821395808026206,0
53,1.0799326603875288,0
54,1.3296587436317224,0
55,1.441853334242292,0
56,1.6766428675087477,0
57,1.542240296406315,0
58,1.348820143359467,0
59,1.1286063306280152,0
60,0.8642642092429016,0
61,0.5145571615573997,0
62,0.272658736829697,0
63,-0.2403356026318356,0
64,-0.558270992813289,0
65,-0.9213750845136706,0
66,-1.0773061499030654,0
67,-1.463632280890784,0
68,-1.5006183148297068,0
69,-1.506183019479549,0
70,-1.4026330428608889,0
71,-1.2319241706276425,0
72,-1.0430049008178224,0
73,-0.6484500768401122,0
74,-0.3494282973364011,0
75,0.1850738292325941,0
76,0.259910719210043,0
77,0.7691755608782187,0
78,0.9484357185794524,0
79,1.2066412269276048,0
80,1.5754661187996597,0
81,1.6279011537678552,0
82,1.334216965047197,0
83,1.3405325512663029,0
84,1.1508312755853431,0
85,0.7217994703025861,0
86,0.5485245406766086,0
87,0.217500441627587,0
88,-0.1717049644626063,0
89,-0.701766361757597,0
90,-0.7985997608300142,0
91,-1.137429065915086,0
92,-1.3618839809109595,0
93,-1.529972848149111,0
94,-1.4436431664034195,0
95,-1.357714588081773,0
96,-1.3026488736656825,0
97,-1.0201015879488196,0
98,-0.6606056144529007,0
99,-0.5196232397473944,0
100,0.0088106745770017,0
101,0.2299755641379537,0
102,0.6534123162889016,1
103,0.5620520164492633,1
104,0.2556643810260006,1
105,-0.1034256019561981,1
106,1.4748413036719663,1
107,2.037046521769657,1
108,2.4102528628054007,1
109,2.596724694695145,1
110,2.9036484328011043,1
111,3.0168762851656017,1
112,3.368324270791753,1
113,3.2565483942653906,1
114,3.424351014172701,1
115,3.592155977694975,1
116,-1.1886968318801865,0
117,-1.3466577660941992,0
118,-1.4529521770858853,0
119,-1.6184328987285923,0
120,-1.4695682765596985,0
121,-1.3655254541948807,0
122,-0.9341052594290185,0
123,-0.5377311299979599,0
124,-0.2692924135321179,0
125,0.0259674836513426,0
126,0.4497235387898435,0
127,0.735141281179057,0
128,1.1510744057289068,0
129,1.316583608915531,0
130,1.4093387761596254,0
131,1.4123237530598738,0
132,1.4254336807758952,0
133,1.380777867815954,0
134,1.0638321656083294,0
135,0.8650433932087491,0
136,0.6526813022738276,0
137,0.1901980786671897,0
138,-0.0390959193897542,0
139,-0.4436494089769001,0
140,-0.9032500844625018,0
141,-1.2577181571466376,0
142,-1.3608436780912374,0
143,-1.5094899266029351,0
144,-1.468708611195007,0
145,-1.3055041763818211,0
146,-1.3507246908948485,0
147,-1.0559752549071408,0
148,-0.6977042649377072,0
149,-0.2879118427661389,0
150,0.038303580854837,0
151,0.404107153836839,0
152,0.8234717179050222,0
153,1.063834307686656,0
154,1.2487165744137614,0
155,1.430881160704431,0
156,1.4440097341123703,0
157,1.5144307389081222,0
158,1.4279281093695388,0
159,0.932300106334099,0
160,0.97303904221504,0
161,0.547947774795817,0
162,0.222566484276367,0
163,-0.1383217994671106,1
164,-0.2243195786992133,1
165,0.0286274232015202,1
166,0.3192475486759747,1
167,0.5834051134784106,1
168,1.0471320824639747,1
169,1.4643416631722488,1
170,1.9450848857707024,1
171,2.779430410184372,1
172,3.5556890441579694,1
173,3.819695928326388,0
174,4.073505211490688,0
175,4.480435539108445,0
176,4.914166935719475,0
177,5.267870439919871,0
178,5.602335244289896,0
179,5.7444099376987765,0
180,5.8200187358061655,0
181,5.946119084545904,0
182,6.013472236791348,0
183,5.913038658982973,0
184,5.822648587075424,0
185,5.39046648495329,0
186,5.070532918046886,0
187,4.674702438648035,0
188,4.2815704350798605,0
189,4.006446310251155,0
190,3.644832942596573,0
191,3.3286841744072047,0
192,3.0617821175040554,0
193,3.017338886768706,0
194,2.9736362434596124,0
195,3.16755325543549,0
196,3.3045425676101194,0
197,3.396506039186165,0
198,3.864907116477737,0
199,4.084066908256134,0
